Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,76,1,24,0,1,1,2630,26,185,0
0,27,1,6,1,0,0,24699,152,169,0
1,59,1,28,0,2,1,2630,124,59,0
1,43,1,28,0,1,1,46496,26,19,1
0,24,1,9,0,0,1,28466,152,95,0
1,46,1,28,1,1,0,32041,26,28,0
1,52,1,50,0,1,1,34467,999,122,0
1,37,1,33,0,1,1,2630,157,236,0
1,25,1,15,1,0,0,27759,152,90,0
0,23,1,30,1,0,0,44419,152,78,0
1,51,1,46,0,1,1,29948,999,200,1
0,40,1,3,0,1,1,36945,124,282,1
0,27,1,28,0,0,1,72963,26,27,0
1,30,1,28,1,0,0,27384,152,107,0
1,33,1,35,1,1,0,21712,122,211,0
0,24,1,34,1,0,0,36071,26,93,0
0,24,1,14,1,0,0,28463,152,134,0
1,26,1,15,0,0,1,26139,152,177,1
0,24,1,36,1,0,0,39025,152,224,0
0,20,1,15,0,0,1,37390,160,183,0
0,71,1,41,1,1,0,2630,152,172,0
1,27,1,30,1,0,0,32404,152,96,0
1,44,1,8,0,1,1,53077,999,63,0
0,55,1,26,0,1,1,29732,124,109,0
0,27,1,14,1,0,0,23275,152,80,0
1,33,1,28,0,1,1,51610,124,77,1
0,26,1,44,1,0,0,15570,152,194,0
1,55,1,28,0,1,0,46686,124,144,0
0,37,1,30,0,1,1,2630,160,29,0
0,79,1,28,0,1,1,26084,124,121,0
0,21,1,23,0,0,1,2630,152,227,0
1,27,1,28,0,0,1,54164,124,135,0
1,51,1,35,1,1,1,29364,122,138,0
0,70,1,3,1,1,0,28362,26,222,0
1,79,1,28,0,2,1,2630,157,218,0
1,52,1,28,0,1,1,32050,26,190,0
0,32,1,11,0,1,1,2630,124,123,0
1,78,1,28,0,1,1,39919,999,98,0
0,28,1,32,1,0,0,27755,152,257,0
1,35,1,47,1,1,0,25233,160,165,0
1,25,1,37,0,0,0,27455,152,263,0
0,22,1,28,0,1,1,56352,26,100,0
1,78,1,46,1,1,0,37242,999,60,0
1,21,1,40,1,0,0,2630,160,272,0
0,23,1,36,0,0,1,25760,152,164,0
1,25,1,46,1,0,0,30537,160,228,0
0,21,1,17,0,0,1,39912,160,139,0
1,25,1,26,1,0,0,33228,152,265,0
0,27,1,35,1,0,0,24658,152,151,0
0,21,1,3,1,0,0,41146,160,291,0
1,23,1,8,1,0,1,46961,152,274,0
1,36,1,28,0,1,1,47716,26,148,0
1,49,1,28,0,1,1,61690,26,273,0
0,24,1,45,1,0,0,46527,151,143,0
1,25,1,5,0,0,1,29992,152,171,1
0,51,1,28,0,1,1,47231,26,83,0
1,22,1,35,1,0,0,28983,152,44,0
1,54,1,28,0,1,1,56807,124,96,1
0,21,1,8,0,0,1,39945,160,50,0
0,23,1,5,0,0,1,22806,26,286,0
1,52,1,50,0,1,1,35661,999,45,0
0,21,1,28,0,0,1,26223,160,61,0
1,68,1,48,0,1,1,2630,26,236,0
0,29,1,10,1,0,0,28479,152,70,0
0,29,1,39,1,0,0,36331,152,121,0
1,27,1,33,1,0,0,2630,152,128,0
1,44,1,9,0,1,1,39911,152,174,0
0,68,1,15,0,1,1,68472,124,231,0
1,63,1,28,0,2,1,43627,26,190,1
0,20,1,30,0,0,1,24739,160,179,0
1,59,1,28,0,1,1,51389,26,89,1
0,28,1,47,0,0,1,36022,152,268,0
0,23,1,8,0,0,1,25715,152,292,0
1,34,1,15,1,1,0,2630,160,83,0
1,51,1,41,1,1,0,28473,26,153,0
0,24,1,3,0,0,1,2630,152,55,0
1,59,1,8,1,1,0,2630,26,256,0
1,60,1,33,1,1,0,31972,26,38,0
1,24,1,28,1,0,0,58992,152,138,0
0,25,1,17,1,0,0,27369,160,18,0
1,26,1,3,1,0,0,23639,152,144,0
1,50,1,9,0,1,1,34585,999,226,0
0,24,1,13,0,0,1,24513,152,59,0
0,26,1,29,1,0,0,40859,152,160,0
0,24,1,28,1,0,0,43987,152,19,0
1,40,1,8,1,1,1,36338,124,124,0
1,70,1,28,0,1,1,27573,26,214,0
0,23,1,15,0,0,0,30135,151,35,0
0,22,1,29,1,0,0,21920,152,27,0
0,39,1,28,0,1,1,38452,999,172,0
1,31,1,28,0,1,1,61132,124,192,0
1,25,1,24,0,0,1,33507,152,81,0
0,20,1,35,1,0,0,22566,160,113,0
1,26,1,41,1,0,0,29727,152,251,0
1,34,1,28,0,1,1,37492,124,70,1
1,76,1,28,0,1,1,53348,999,89,0
0,23,1,47,0,0,1,42494,26,135,0
1,23,1,30,1,0,0,22742,152,122,0
1,45,1,28,0,1,1,38184,26,27,1
1,40,1,28,0,1,1,36463,26,264,1
0,26,1,8,1,0,0,68189,152,172,0
0,38,1,29,0,1,1,54101,124,199,1
1,35,1,28,0,1,1,44977,999,229,1
1,24,1,3,1,0,0,48681,152,192,0
0,25,1,14,1,0,0,20169,152,189,0
1,38,1,3,0,1,1,2630,26,280,0
1,56,1,6,0,1,1,28177,26,246,0
1,77,1,15,0,1,1,2630,26,255,0
1,70,1,28,1,1,0,2630,26,183,0
0,37,1,43,1,1,0,27753,152,25,0
1,70,1,28,0,1,1,30606,26,92,1
0,75,1,26,0,1,1,30566,26,189,0
0,23,1,16,1,0,0,26147,152,192,0
0,46,1,0,0,1,0,2630,26,130,0
0,48,1,28,0,1,1,37712,26,41,0
0,22,1,30,1,0,0,35554,152,291,0
0,25,1,28,1,0,0,44075,152,254,0
0,50,1,28,1,1,0,33084,26,78,0
0,31,1,13,1,0,0,20667,152,264,0
0,32,1,46,0,0,1,42647,152,250,1
0,46,1,28,0,1,1,39209,999,299,1
0,39,1,36,0,1,1,35831,26,126,0
1,45,1,46,0,1,1,31481,26,27,1
1,29,1,28,0,1,0,2630,156,147,0
0,58,1,29,0,1,1,2630,26,114,0
1,30,1,21,1,0,0,22888,152,207,0
0,60,1,39,1,1,0,41495,124,263,0
0,24,1,37,0,0,1,29635,152,24,0
1,41,1,28,0,1,0,2630,999,127,0
1,54,1,28,0,1,0,30912,124,124,0
0,44,1,28,0,1,1,45896,26,111,0
1,39,1,28,1,1,0,24524,124,239,0
0,21,1,26,0,0,1,39815,152,61,0
0,29,1,8,0,0,1,2630,152,243,0
1,74,1,14,0,1,1,2630,156,292,0
0,44,1,28,0,1,1,2630,124,96,1
1,20,1,14,1,0,0,21717,160,236,0
1,25,1,9,1,0,0,36560,152,285,0
1,26,1,28,1,0,0,44769,152,191,0
0,46,1,28,1,1,0,33338,999,119,0
0,22,1,36,0,0,0,30679,152,91,0
1,45,1,8,1,1,0,2630,124,238,0
0,44,1,50,0,1,1,36234,26,275,0
1,41,1,7,0,1,1,33775,156,183,0
0,29,1,27,0,1,1,2630,124,180,0
1,47,1,30,1,1,0,40064,124,263,0
1,36,1,8,1,1,0,47891,999,205,0
0,30,1,49,1,0,0,31133,26,232,0
1,52,1,28,0,1,1,31366,26,252,0
1,28,1,9,0,0,1,25382,152,99,0
1,23,1,8,0,0,1,39377,160,184,0
1,23,1,11,1,0,0,28321,152,150,0
0,35,1,6,1,1,0,30811,124,128,0
1,23,1,8,1,0,0,35026,26,236,0
1,41,1,47,1,1,0,25680,124,164,0
1,52,1,18,0,1,1,32888,124,180,0
0,24,1,8,1,0,0,33140,152,248,0
0,25,1,21,1,0,0,21052,152,222,0
1,24,1,49,1,0,0,27122,152,187,0
1,27,1,3,0,0,1,25601,152,213,0
0,33,1,36,1,0,0,36604,152,102,0
1,28,1,36,1,0,0,33833,152,61,0
0,20,1,46,1,0,0,39273,160,20,0
0,47,1,29,0,0,1,37283,26,91,0
1,47,1,35,1,1,0,23053,124,106,0
1,50,1,48,0,1,1,2630,999,127,0
0,57,1,15,0,1,1,35185,26,52,1
1,66,1,28,0,1,1,2630,124,27,0
1,43,1,19,1,1,0,37714,124,299,0
0,58,1,28,0,2,1,63704,26,16,1
0,22,1,28,0,1,1,39064,124,38,0
1,23,1,30,1,0,0,26332,152,158,0
1,43,1,20,1,1,0,2630,999,169,0
1,22,1,22,1,0,0,32496,152,282,0
0,22,1,43,1,0,0,17219,160,164,0
1,45,1,41,0,1,1,36987,26,72,0
0,57,1,28,1,1,0,52801,26,234,0
1,67,1,28,0,1,1,51146,124,283,0
0,66,1,8,1,1,0,2630,26,33,0
0,70,1,28,0,1,1,19577,124,150,1
0,21,1,17,1,0,0,29567,160,121,0
1,40,1,8,0,2,1,44280,26,195,0
0,25,1,44,1,0,0,48715,152,236,0
0,21,1,8,0,0,0,71379,160,158,0
0,40,1,28,0,1,0,32251,122,164,0
1,24,1,36,0,0,0,46885,152,298,0
1,47,1,48,0,1,0,2630,124,197,0
0,33,1,3,0,1,1,2630,157,232,0
1,24,1,29,1,0,0,25475,152,241,0
1,26,1,18,1,0,0,38748,152,51,0
1,59,1,28,0,1,1,2630,124,231,0
0,26,1,50,1,0,0,25296,152,25,0
1,20,1,50,0,0,0,36250,160,158,0
1,47,1,15,0,1,1,38568,26,122,0
1,68,1,28,0,1,1,24623,999,100,0
0,44,1,24,0,1,1,29629,124,206,1
0,23,1,29,0,0,1,34826,152,153,1
1,59,1,28,0,1,1,2630,124,166,0
1,50,1,46,0,1,0,36853,999,150,0
1,64,1,28,0,1,1,30730,124,19,0
1,25,1,40,0,0,1,2630,26,239,0
0,22,1,36,0,0,1,40152,152,166,0
0,44,1,0,0,1,0,2630,999,153,0
0,30,1,7,0,0,1,34601,124,158,0
0,36,1,20,0,1,1,2630,26,11,0
0,78,1,28,0,1,1,57666,122,55,1
0,60,1,32,1,1,0,24168,152,252,0
0,21,1,46,1,0,0,27246,152,138,0
1,55,1,28,0,1,1,51430,26,132,1
0,37,1,3,0,1,0,30086,160,220,0
0,43,1,11,1,1,0,34195,122,112,0
1,37,1,4,1,1,0,22230,124,299,0
0,25,1,41,1,0,0,22532,152,56,0
0,42,1,3,0,1,1,47589,124,295,1
1,39,1,30,0,1,0,22103,26,274,0
1,37,1,22,1,1,0,2630,124,223,0
1,32,1,31,0,1,1,2630,156,106,0
1,21,1,34,0,0,1,26060,152,220,0
1,41,1,48,1,1,0,2630,26,215,0
0,49,1,30,1,1,0,36904,124,234,0
0,58,1,28,0,1,1,48057,124,145,0
1,22,1,36,1,0,0,37011,152,287,0
1,51,1,0,0,1,1,2630,26,278,0
0,21,1,28,1,0,0,63505,999,123,0
1,37,1,28,0,1,1,61659,154,31,1
0,24,1,26,0,0,1,28011,152,52,0
0,34,1,50,0,2,1,30043,156,100,0
0,37,1,28,1,1,0,30698,124,72,0
1,22,1,15,1,0,0,41391,152,135,0
0,22,1,41,1,0,0,26840,152,152,0
1,65,1,35,1,1,0,30136,999,196,0
1,40,1,8,1,1,0,2630,26,203,0
1,24,1,21,1,0,0,45024,152,112,0
1,58,1,28,0,1,1,29880,26,110,0
0,45,1,28,0,1,1,35135,26,102,0
0,69,1,23,1,1,0,29854,26,89,0
0,42,1,8,0,1,1,32342,26,137,0
0,25,1,37,0,0,1,22058,152,116,0
0,43,1,28,0,1,1,53062,26,133,1
0,43,1,18,1,1,0,2630,124,255,0
1,39,1,28,0,1,0,2630,157,137,1
0,63,1,28,0,1,1,44947,26,217,0
0,43,1,28,0,1,0,46425,26,36,0
0,60,1,36,0,1,0,2630,152,180,0
1,44,1,28,0,1,1,35256,124,150,0
0,27,1,18,1,0,0,27102,152,21,0
1,25,1,30,1,0,0,27297,152,199,0
0,23,1,16,1,0,0,33516,152,207,0
1,21,1,37,0,0,1,35456,160,195,0
0,30,1,8,1,0,0,36378,152,217,0
0,31,1,45,1,0,0,23472,152,91,0
0,30,1,8,0,0,1,2630,26,293,1
1,50,1,3,1,1,0,31434,124,274,0
1,28,1,46,1,0,0,29578,152,232,0
0,38,1,46,0,1,1,25760,124,95,0
1,24,1,8,1,0,0,30194,152,173,0
0,46,1,41,0,1,1,31508,124,295,0
0,43,1,41,0,1,1,2630,156,165,1
0,23,1,10,0,0,0,24357,151,57,0
1,42,1,46,0,1,1,19689,154,95,0
1,42,1,5,0,1,1,30318,156,108,0
0,29,1,46,0,1,1,2630,154,195,0
0,48,1,28,0,1,1,61708,122,25,0
1,47,1,28,0,2,1,2630,156,51,0
1,49,1,28,0,1,1,31709,26,213,0
1,41,1,28,1,1,0,29798,124,26,0
1,21,1,50,0,0,1,2630,152,156,0
0,35,1,6,1,1,0,2630,152,121,0
0,40,1,30,1,1,0,26989,152,196,0
0,48,1,28,1,1,0,32236,124,243,0
1,51,1,24,0,1,1,25903,124,100,0
0,25,1,15,1,0,0,30038,152,128,0
1,42,1,28,0,1,1,39678,124,138,0
1,39,1,47,0,1,1,2630,157,223,0
0,24,1,8,0,0,0,30949,152,48,0
0,20,1,11,1,0,0,22311,160,174,0
1,64,1,8,1,1,1,41363,999,68,0
0,43,1,28,0,2,1,48198,26,33,0
1,21,1,36,1,0,0,28706,152,49,0
1,52,1,14,1,1,0,38037,154,114,0
0,38,1,36,1,1,0,2630,160,174,0
1,24,1,41,0,0,1,32030,152,23,0
0,28,1,37,1,0,0,30775,152,272,0
1,40,1,28,1,1,0,2630,154,203,0
1,44,1,2,0,1,1,27004,124,131,1
1,68,1,29,0,1,1,2630,26,175,0
0,20,1,14,1,0,0,2630,160,87,0
1,46,1,15,0,1,1,39592,124,215,0
1,41,1,28,0,1,1,2630,157,223,1
1,29,1,8,1,0,0,37630,152,67,0
0,23,1,8,1,0,0,39642,152,285,0
1,69,1,35,1,1,0,22257,26,122,0
0,59,1,46,0,1,1,30228,122,202,0
1,23,1,18,1,0,1,29408,152,165,0
1,39,1,33,0,1,1,2630,163,63,0
0,21,1,32,1,0,0,36616,152,88,0
1,39,1,39,0,2,1,30424,124,98,1
0,24,1,41,1,0,0,26190,152,44,0
0,22,1,28,0,0,1,72963,26,114,0
1,43,1,28,0,1,1,2630,999,224,1
1,23,1,29,1,0,0,39212,152,110,0
1,55,1,20,1,1,0,2630,124,185,0
0,37,1,33,0,1,1,35528,124,79,0
1,46,1,28,0,1,1,29815,124,33,0
1,45,1,33,0,1,1,40955,26,42,0
1,24,1,8,1,0,0,40881,152,179,0
0,22,1,10,1,0,0,2630,152,109,0
0,78,1,28,0,1,1,30879,26,15,0
0,25,1,13,1,0,0,22876,152,268,0
0,78,1,28,1,1,0,42641,26,88,0
1,32,1,45,0,1,1,2630,156,97,0
0,21,1,28,1,0,0,63799,160,203,0
1,20,1,46,1,0,0,20107,160,206,0
1,55,1,33,1,1,0,22922,124,151,0
0,22,1,33,1,0,1,2630,160,33,0
1,44,1,37,1,1,0,44132,999,262,0
1,22,1,11,1,0,0,41735,152,67,0
1,26,1,15,1,0,0,28979,152,249,0
0,23,1,28,0,0,1,54521,152,112,0
1,42,1,28,1,1,0,30173,122,224,0
1,37,1,50,0,1,1,36909,999,159,0
0,47,1,28,0,2,1,39185,26,112,0
1,42,1,28,0,1,1,54955,154,72,0
1,24,1,12,1,0,0,30687,152,260,0
0,25,1,30,1,0,0,30799,152,173,0
1,47,1,20,0,1,1,2630,124,64,0
0,42,1,28,0,1,1,2630,124,105,0
1,53,1,13,1,1,0,2630,26,272,0
1,23,1,46,0,0,1,35579,152,173,0
1,50,1,20,1,1,0,2630,26,207,0
1,22,1,37,1,0,0,2630,160,133,0
1,43,1,28,0,1,1,31766,26,108,0
1,25,1,45,1,0,0,28120,152,130,0
1,74,0,24,1,1,0,38827,999,205,0
1,58,1,17,1,1,0,27472,124,23,0
0,22,1,30,1,0,0,37002,152,99,0
1,49,1,28,1,1,0,24372,26,63,0
1,39,1,35,0,1,0,43316,999,69,0
1,50,1,28,0,1,1,38542,999,146,1
0,21,1,28,0,0,1,35756,999,58,0
0,44,1,11,0,1,1,30991,26,268,0
1,37,1,28,1,1,0,41704,124,14,0
1,53,1,41,1,1,0,33305,122,217,0
1,46,1,46,0,1,1,31485,124,89,0
0,24,1,15,0,0,1,43084,152,204,0
0,21,1,8,1,0,0,37827,160,56,0
1,28,1,23,0,1,1,31228,157,179,0
1,26,1,2,0,0,1,32415,152,241,0
0,48,1,28,1,1,0,37110,26,156,0
1,26,1,36,1,0,0,35166,152,24,0
0,66,1,47,0,1,1,25807,999,162,0
0,25,1,11,1,0,0,25518,152,247,0
0,26,1,12,0,0,1,29334,156,249,1
1,46,1,28,0,1,1,33798,124,176,1
1,33,1,30,0,0,1,2630,124,105,0
1,27,1,32,0,0,1,2630,152,120,0
0,33,1,50,0,0,1,35668,152,133,0
1,61,1,18,0,1,1,51902,26,209,0
1,21,1,36,1,0,0,25865,152,284,0
0,22,1,12,1,0,0,38231,152,194,0
1,40,1,28,1,1,0,26529,152,31,0
1,36,1,28,0,1,1,50426,124,53,0
1,23,1,10,1,0,0,30080,152,129,0
1,47,1,28,1,1,0,49364,999,201,0
0,37,1,18,1,1,0,32019,152,96,0
1,51,1,18,0,1,1,31233,157,222,0
1,23,1,46,1,0,0,31218,152,146,0
1,27,1,50,1,0,0,34838,152,287,0
1,37,1,28,0,1,1,52376,26,199,1
1,46,1,41,0,1,1,35180,26,282,0
0,20,1,13,0,0,1,24059,160,152,0
0,20,1,46,1,0,0,28368,160,115,0
1,60,1,28,0,1,0,44059,26,41,0
0,25,1,45,0,0,1,24629,151,96,0
0,57,1,28,0,1,1,72963,152,169,0
1,63,1,18,0,1,1,2630,26,142,0
1,26,1,29,1,0,0,29884,152,10,0
0,75,1,28,0,1,1,27148,157,180,0
1,20,1,8,1,0,0,22773,160,129,0
1,50,1,8,0,1,1,33047,124,103,0
1,44,1,35,1,1,0,24256,124,259,0
0,22,1,35,0,0,1,36063,152,11,0
1,24,1,50,1,0,0,28754,152,234,0
1,43,1,3,0,1,1,41492,26,64,1
1,21,1,36,1,0,0,34643,152,235,0
0,22,1,12,0,0,1,2630,152,84,1
0,38,1,28,0,1,1,50293,124,62,0
1,47,1,28,0,1,1,27065,999,223,1
1,37,1,8,0,1,1,33949,163,193,0
1,68,0,3,0,1,1,43580,124,135,0
0,22,1,3,1,0,0,34807,160,202,0
0,22,1,47,1,0,0,18239,152,256,0
0,71,1,35,0,1,0,19224,154,149,0
1,51,1,28,0,1,1,31327,26,23,1
1,32,1,15,1,1,0,25943,124,283,0
1,38,1,28,1,1,0,72963,124,42,0
0,43,1,28,0,1,1,36747,122,60,0
1,63,1,28,1,1,0,42877,124,190,0
1,24,1,25,0,0,0,41671,152,100,0
1,80,1,28,1,1,0,30921,122,260,0
0,25,1,36,0,0,1,2630,152,41,0
1,59,1,8,0,1,1,39858,124,154,0
0,48,1,28,1,1,0,50939,26,130,0
1,38,1,36,0,1,1,30040,163,63,0
1,41,1,36,0,1,1,35935,124,140,0
0,69,1,28,0,1,1,23233,124,263,0
0,42,1,41,0,1,1,2630,156,279,1
0,22,1,45,1,0,0,29625,152,222,0
0,56,1,13,1,1,0,38355,152,70,0
0,48,1,7,1,1,0,2630,26,246,0
1,23,1,8,1,0,0,39218,152,54,0
1,20,1,2,0,0,1,22558,160,48,0
0,25,1,19,0,0,1,36827,152,11,0
1,23,1,47,0,0,1,47188,26,66,1
0,23,1,28,1,0,0,34695,152,184,0
0,48,1,46,0,1,1,2630,26,144,1
0,27,1,46,1,0,0,34078,152,86,0
0,26,1,28,1,0,0,42604,152,118,0
0,23,1,8,0,0,1,2630,152,169,0
1,41,1,8,1,1,0,28061,124,65,0
1,34,1,8,0,1,1,35633,154,260,0
1,39,1,28,0,1,1,43486,124,10,0
1,46,1,28,0,1,1,39284,26,259,0
0,55,1,48,0,2,1,2630,999,141,0
1,40,1,8,0,1,0,31312,26,70,0
0,55,1,41,0,1,1,45926,26,294,0
1,59,1,35,0,1,1,36920,124,188,0
1,54,1,15,0,1,1,35227,26,261,0
1,41,1,33,0,1,1,25962,124,104,1
0,21,1,15,0,0,0,40478,160,56,0
1,40,1,28,0,1,1,27723,122,170,1
1,20,1,50,0,0,1,37622,160,184,0
1,51,1,8,0,1,1,50443,999,214,0
1,60,1,28,1,1,0,33556,999,134,0
1,31,1,28,0,1,1,31969,122,125,0
0,35,1,28,1,1,0,36596,124,142,0
0,21,1,30,1,0,1,31195,152,210,0
0,23,1,34,0,0,0,32676,152,10,0
1,43,1,19,1,1,0,24748,26,62,0
1,59,1,28,0,1,1,66415,26,25,1
0,28,1,15,1,0,0,38564,999,188,0
0,65,1,46,1,1,0,58428,999,128,0
1,55,1,28,1,1,0,49215,124,70,0
0,23,1,15,1,0,0,2630,152,97,0
0,33,1,28,0,1,1,2630,156,143,0
1,34,1,30,0,1,1,49463,156,126,0
1,45,1,38,0,2,1,27189,26,267,0
1,24,1,17,1,0,0,40619,152,197,0
0,26,1,28,1,0,0,36200,152,69,0
0,25,1,15,0,0,1,27254,152,216,0
0,23,1,3,0,0,0,24449,152,289,0
1,46,1,28,1,1,0,50011,26,216,0
1,50,1,28,0,2,1,2630,26,103,1
0,29,1,28,1,0,0,43269,152,207,0
1,23,1,47,1,0,0,33126,152,264,0
0,41,1,28,0,1,1,46027,26,71,0
0,25,1,46,0,0,0,25716,152,142,0
0,28,1,29,1,0,0,29956,152,39,0
0,28,1,4,0,0,1,29435,152,198,0
0,63,1,15,0,1,1,2630,157,243,0
0,39,1,28,1,1,0,29461,999,207,0
1,23,1,19,1,0,1,34170,152,214,0
0,42,1,28,0,1,1,33232,124,108,0
0,72,1,28,1,1,0,40768,26,201,0
1,77,1,28,0,2,1,47742,26,183,0
0,27,1,10,1,0,0,17931,152,31,0
0,39,1,18,0,1,1,2630,26,111,0
1,41,1,37,0,1,1,2630,124,130,0
0,28,1,37,1,0,0,2630,152,245,0
0,23,1,28,1,0,0,36571,152,209,0
0,51,1,28,0,1,1,35988,26,255,1
1,29,1,12,1,0,0,29920,152,62,0
0,38,1,46,0,1,1,2630,124,185,0
0,30,1,11,0,1,1,36692,26,75,0
1,64,1,28,1,1,0,34911,26,240,0
1,27,1,41,0,1,1,2630,157,182,0
1,30,1,8,1,0,0,2630,152,210,0
0,41,1,35,0,2,1,29804,124,42,0
1,24,1,6,1,0,0,39695,160,52,0
1,22,1,11,1,0,0,25387,152,252,0
0,39,1,28,0,1,1,34762,26,161,1
1,41,1,30,1,1,0,25253,160,130,0
1,46,1,48,1,1,0,2630,124,132,0
0,62,1,28,1,1,0,55996,999,26,0
0,24,1,15,0,0,1,40602,152,285,0
1,52,1,3,0,1,1,2630,26,135,0
1,46,1,28,1,1,0,25772,26,118,0
0,22,1,33,1,0,0,22228,152,233,0
0,39,1,30,0,1,1,25907,124,53,1
0,44,1,9,0,1,1,32825,26,97,0
0,46,1,28,1,1,0,44051,26,115,0
0,21,1,49,0,0,1,30087,160,12,0
1,21,1,30,1,0,0,27867,152,42,0
1,49,1,3,0,1,1,29675,124,109,1
0,23,1,9,1,1,1,34070,26,196,0
1,20,1,13,1,0,0,25305,160,212,0
1,23,1,41,1,0,0,51173,152,19,0
0,25,1,8,0,0,1,2630,156,10,0
0,61,1,28,0,2,1,47437,122,20,0
0,25,1,46,0,0,1,29699,152,91,1
1,21,1,8,1,0,0,28482,160,250,0
0,26,1,44,1,0,0,2630,152,270,0
0,46,1,14,0,0,0,2630,999,259,0
1,59,1,28,1,1,0,24870,999,288,0
0,22,1,28,0,0,1,28244,157,174,1
0,68,1,28,0,1,1,38355,124,251,0
1,23,1,11,1,0,0,36793,152,290,0
0,46,1,12,0,1,1,2630,26,16,1
0,40,1,28,0,1,1,72963,124,67,0
0,55,1,28,0,1,0,25932,26,162,0
1,29,1,37,1,0,0,2630,152,71,0
1,47,1,28,0,1,1,41386,999,283,0
1,23,1,28,1,0,0,2630,26,117,0
1,50,1,46,1,1,0,2630,163,151,0
0,22,1,13,1,0,0,23734,152,294,0
0,72,1,28,1,1,0,2630,124,229,0
0,25,1,45,1,0,0,19492,152,289,0
1,42,1,28,0,1,1,37619,124,167,1
0,24,1,45,1,0,0,36609,152,177,0
1,48,1,8,1,1,0,49343,124,218,0
1,23,1,33,1,0,0,28005,152,141,0
1,28,1,8,1,0,0,25087,152,98,0
0,73,0,41,1,1,0,43487,124,45,0
0,27,1,25,1,0,0,2630,152,165,0
1,50,1,46,0,1,0,41244,26,84,0
1,71,1,43,0,1,1,59177,124,132,1
0,41,1,28,0,1,1,31286,999,255,1
0,45,1,28,0,1,0,37677,26,48,0
1,35,1,45,0,1,1,2630,999,111,0
0,23,1,11,1,0,0,32071,152,205,0
0,40,1,28,1,1,0,35896,999,137,0
1,54,1,41,0,2,1,27815,999,270,0
1,22,1,47,1,0,0,39876,152,24,0
1,39,1,28,0,1,1,30770,124,171,0
0,25,1,28,0,0,1,40576,152,30,0
1,46,1,8,0,1,1,41306,26,119,0
1,61,1,28,0,1,1,47360,163,135,0
0,50,1,28,0,1,1,31208,124,47,0
1,47,1,3,0,1,1,26612,124,70,0
1,66,1,8,0,1,0,43674,26,291,0
1,28,1,11,0,1,1,2630,157,196,0
0,25,1,35,1,0,0,31852,152,104,0
1,47,1,8,0,1,1,41676,124,202,1
1,21,1,8,1,0,0,22993,160,144,0
0,43,1,18,0,1,1,48081,124,274,0
0,52,1,46,0,1,1,33335,999,175,0
0,61,1,28,0,1,1,38419,122,100,0
0,45,1,40,0,1,1,2630,26,237,1
1,20,1,24,0,0,1,27742,160,73,0
1,40,1,28,0,1,1,2630,124,34,0
0,33,1,18,1,0,0,32960,152,18,0
0,32,1,28,0,0,1,20562,26,147,0
1,46,1,41,0,2,1,2630,124,293,0
0,41,1,28,0,1,1,42441,154,200,0
1,64,1,41,1,1,0,44328,124,46,0
1,47,1,28,0,1,1,29719,156,119,0
0,20,1,46,0,0,1,2630,156,113,0
0,23,1,30,1,0,0,23637,152,76,0
0,24,1,36,0,0,1,27303,152,261,0
1,23,1,3,0,1,0,2630,124,284,0
0,24,1,19,1,0,0,34570,152,218,0
1,55,1,23,0,2,1,47292,124,53,0
0,44,1,37,0,1,1,28361,124,228,0
0,37,1,15,0,1,1,2630,156,59,0
1,37,1,33,0,1,1,42956,156,84,1
1,54,1,13,0,1,1,27196,26,102,0
0,44,1,28,0,1,1,2630,156,77,0
0,51,1,28,0,1,1,66333,26,186,1
1,21,1,3,1,0,0,24998,152,57,0
0,59,1,28,1,1,0,37862,26,64,0
1,58,1,26,0,1,1,2630,124,187,1
0,25,1,28,0,0,1,36550,156,109,0
1,65,1,28,0,1,1,33516,124,174,0
1,25,1,35,1,0,0,33656,152,57,0
1,53,1,43,1,1,0,33445,26,189,0
1,34,1,8,0,1,1,41194,124,93,0
1,39,1,47,0,1,1,37950,26,269,1
0,25,1,41,1,0,0,35381,152,123,0
1,27,1,3,0,0,0,35534,152,17,0
1,74,1,28,0,2,1,45508,26,111,0
0,22,1,42,0,0,1,33937,152,17,0
1,33,1,27,1,0,0,29979,152,122,0
0,26,1,8,1,0,0,20997,152,255,0
1,30,1,38,1,0,0,2630,152,256,0
0,26,1,30,1,0,0,27271,152,166,0
0,24,1,46,1,0,0,31967,152,17,0
1,26,1,30,0,0,1,31631,152,245,1
1,25,1,34,1,1,0,25666,154,209,0
1,37,1,28,0,1,1,32173,26,70,0
0,27,1,8,1,0,0,25911,152,154,0
1,32,1,46,0,1,1,2630,156,112,0
0,62,1,30,0,1,1,29797,124,53,0
0,23,1,50,1,0,0,34948,152,60,0
0,46,1,28,0,1,1,44835,26,77,0
1,23,1,13,0,0,0,14073,151,228,0
1,25,1,15,1,0,0,24756,152,248,0
1,27,1,44,1,0,0,46538,152,217,0
1,26,1,10,1,0,0,24032,152,298,0
1,29,1,46,1,0,0,38734,160,15,0
1,25,1,36,0,0,1,40232,152,113,0
0,49,1,11,0,1,0,24617,999,80,0
1,23,1,37,1,0,0,35043,152,292,0
1,56,1,28,0,1,1,39612,26,281,0
1,37,1,28,0,1,1,2630,26,156,0
1,41,1,30,1,1,0,2630,152,162,0
